"Word","Count"
"Array","2734"
"Arraylist","1"
"Arrays","19"
"Arrinit","1"
"Arrow","5"
"Arrows","8"
"Ary","2"
"As","1347"
"Asc","5"
"Ascending","4"
"Ascii","248"
"Asian","4"
"Asin","15"
"Asinh","7"
"Asm","8"
"Asn","79"
"Asp","6"
"Aspect","6"
"Assem","48"
"Assemble","1"
"Assemblies","14"
"Assembly","1126"
"Assemblyname","4"
"Assert","60"
"Assertion","8"
"Assessed","2"
"Assg","12"
"Assign","115"
"Assignable","35"
"Assigned","20"
"Assigner","1"
"Assignment","49"
"Assignments","1"
"Assist","1"
"Assm","1"
"Associate","19"
"Associated","93"
"Associates","3"
"Association","16"
"Associations","1"
"Associative","4"
"Assume","9"
"Assumption","4"
"Ast","9"
"Asterisk","9"
"Astfield","1"
"Astral","1"
"Asttree","1"
"Asymmetric","21"
"Async","3111"
"Asynchronous","15"
"Asynchronously","24"
"Asyncoperations","2"
"At","278"
"Atan","25"
"Atanh","7"
"Atext","1"
"Atime","1"
"Atm","4"
"Ato","1"
"Atom","29"
"Atomic","129"
"Atomically","1"
"Atomize","8"
"Atomized","7"
"Atoms","14"
"Ats","36"
"Att","71"
"Attach","9"
"Attached","9"
"Attachment","13"
"Attachments","3"
"Attdef","14"
"Attdefs","2"
"Attempt","11"
"Attempted","3"
"Attempting","6"
"Attempts","9"
"Attention","1"
"Attlist","28"
"Attn","1"
"Attr","637"
"Attrib","16"
"Attribs","4"
"Attribute","3553"
"Attributes","1424"
"Attribution","2"
"Attrs","46"
"Attrubute","1"
"Audio","1"
"Audit","114"
"Augmentation","3"
"Aut","7"
"Auth","153"
"Authconnectionfailure","2"
"Authdata","17"
"Authenticate","118"
"Authenticated","73"
"Authenticating","2"
"Authentication","204"
"Authenticode","3"
"Authored","2"
"Authoritative","1"
"Authorities","5"
"Authority","91"
"Authorization","17"
"Authvalidationfailure","2"
"Auto","195"
"Autocap","1"
"Autoconfig","2"
"Autogenerated","1"
"Automatic","37"
"Automation","4"
"Aux","3"
"Avail","28"
"Availability","14"
"Available","201"
"Average","116"
"Avg","5"
"Avif","1"
"Avoid","3"
"Avt","61"
"Avx","20"
"Await","43"
"Awaitable","25"
"Awaiter","98"
"Awaiting","2"
"Aware","24"
"Away","23"
"Axe","1"
"Axes","2"
"Axis","83"
"Azure","3"
"Back","116"
"Backend","2"
"Background","33"
"Backing","11"
"Backjump","1"
"Backlog","8"
"Backout","2"
"Backreference","8"
"Backreferences","1"
"Backs","1"
"Backslash","8"
"Backslashes","2"
"Backspace","1"
"Backtrack","3"
"Backtracking","13"
"Backtracks","1"
"Backup","11"
"Backward","9"
"Backwardnext","1"
"Backwards","16"
"Bad","399"
"Baddate","2"
"Badmethod","2"
"Bag","18"
"Baggage","18"
"Bake","3"
"Baked","9"
"Balance","17"
"Balanced","5"
"Balancing","4"
"Balinese","2"
"Ballot","13"
"Bamum","2"
"Ban","1"
"Band","11"
"Bang","4"
"Banner","11"
"Banyan","2"
"Bar","8"
"Bare","4"
"Barrier","56"
"Barriers","2"
"Base","1618"
"Baseaddress","6"
"Based","21"
"Bases","2"
"Basic","70"
"Basis","2"
"Batak","2"
"Batch","117"
"Batched","12"
"Batches","12"
"Batching","2"
"Bc","1"
"Bcc","7"
"Bcl","4"
"Bcp","1"
"Bcrypt","2"
"Bdd","8"
"Be","578"
"Beat","4"
"Because","2"
"Been","13"
"Beep","9"
"Before","152"
"Beg","1"
"Begin","559"
"Beginning","23"
"Begins","5"
"Begun","1"
"Behavior","65"
"Behaviour","7"
"Behind","1"
"Beige","3"
"Being","27"
"Belong","3"
"Belongs","4"
"Below","6"
"Bengali","2"
"Beq","9"
"Ber","6"
"Best","68"
"Better","13"
"Between","11"
"Beyond","17"
"Bfinal","1"
"Bge","16"
"Bgt","13"
"Bi","4"
"Bias","12"
"Biased","12"
"Bidi","11"
"Bidirectional","7"
"Big","196"
"Bigendian","2"
"Bigger","6"
"Biggest","1"
"Bigint","1"
"Bilisecond","1"
"Billboard","4"
"Bin","114"
"Binary","658"
"Bind","354"
"Bindable","24"
"Binder","558"
"Binding","552"
"Bindings","28"
"Binop","25"
"Bios","6"
"Birth","1"
"Bisque","3"
"Bistate","2"
"Bit","332"
"Bitfield","7"
"Bitmap","36"
"Bitmaps","3"
"Bitmask","10"
"Bits","309"
"Bitwise","113"
"Black","11"
"Blanched","3"
"Blank","1"
"Blanks","1"
"Bldr","8"
"Ble","15"
"Blend","44"
"Blittable","2"
"Blk","1"
"Blob","353"
"Bloblen","1"
"Blobs","8"
"Block","903"
"Blocked","14"
"Blocking","118"
"Blocklist","4"
"Blocks","25"
"Blockwise","1"
"Blt","16"
"Blue","67"
"Blush","3"
"Bmi","4"
"Bmp","13"
"Bn","5"
"Bnd","2"
"Bne","9"
"Bnf","1"
"Bodies","5"
"Body","341"
"Bofs","5"
"Bogus","21"
"Bol","5"
"Bom","5"
"Book","1"
"Bookmark","3"
"Bool","68"
"Boolean","259"
"Booleans","2"
"Boost","19"
"Boot","2"
"Bootstrap","5"
"Bopomofo","4"
"Border","6"
"Bos","1"
"Both","28"
"Bottom","19"
"Bound","230"
"Boundaries","7"
"Boundary","57"
"Bounded","34"
"Bounding","11"
"Bounds","74"
"Bowm","1"
"Bowmt","1"
"Box","94"
"Boxable","2"
"Boxed","64"
"Boxes","5"
"Boxing","5"
"Br","16"
"Brace","17"
"Braces","2"
"Brack","1"
"Bracket","14"
"Bracketing","3"
"Brackets","4"
"Braille","2"
"Brainpool","28"
"Branch","96"
"Branchcount","1"
"Branches","17"
"Branching","6"
"Branchmark","1"
"Brctxt","6"
"Breadth","2"
"Break","63"
"Breaker","1"
"Breaks","4"
"Brfalse","9"
"Brightness","1"
"Bring","2"
"Broadcast","102"
"Broadcasting","1"
"Broadcasts","1"
"Broken","9"
"Brotli","54"
"Brown","12"
"Browsable","32"
"Browser","18"
"Brtrue","9"
"Bruijn","4"
"Brush","6"
"Brushes","2"
"Bsd","2"
"Bstr","45"
"Bucket","62"
"Buckets","50"
"Buddhist","6"
"Budget","8"
"Buf","66"
"Buff","1"
"Buffer","3243"
"Buffercounttoosmall","2"
"Buffered","59"
"Buffering","22"
"Bufferoffset","2"
"Buffers","137"
"Buffersize","6"
"Bug","6"
"Buginese","2"
"Buhid","2"
"Build","279"
"Builder","968"
"Builders","6"
"Buildin","1"
"Building","2"
"Built","72"
"Builtin","28"
"Bulk","17"
"Bump","1"
"Bumpalong","2"
"Burly","3"
"Burning","1"
"Burst","1"
"Bus","1"
"Busy","11"
"But","9"
"Butnot","3"
"Button","15"
"Buttons","1"
"Bw","5"
"By","961"
"Bypass","38"
"Bypassed","7"
"Byref","36"
"Byrefs","1"
"Byt","1"
"Byte","1479"
"Bytecount","2"
"Bytes","2468"
"Ca","43"
"Cache","506"
"Cacheable","3"
"Cached","193"
"Caches","12"
"Caching","23"
"Cadet","3"
"Cal","35"
"Calc","9"
"Calculate","43"
"Calculated","4"
"Calculations","1"
"Calculator","2"
"Calendar","271"
"Calendars","22"
"Calendrical","1"
"Calg","8"
"Calibrate","2"
"Call","687"
"Callable","26"
"Callables","3"
"Callback","976"
"Callbacks","31"
"Callconv","1"
"Called","59"
"Callee","10"
"Caller","64"
"Callers","13"
"Calli","9"
"Calling","190"
"Callinprogress","2"
"Calloc","1"
"Calls","14"
"Callstack","3"
"Callvirt","3"
"Calm","1"
"Camel","9"
"Camera","28"
"Can","1051"
"Canadian","4"
"Cancel","146"
"Cancelable","8"
"Canceled","97"
"Canceler","2"
"Cancellable","1"
"Cancellation","2032"
"Cancelled","23"
"Cand","2"
"Candidate","47"
"Candidates","34"
"Cannot","404"
"Canon","1"
"Canonical","65"
"Canonicalization","9"
"Canonicalize","19"
"Canonize","1"
"Canonname","2"
"Cant","99"
"Cap","16"
"Capabilities","12"
"Capability","10"
"Capable","4"
"Capacity","496"
"Capcoll","1"
"Capcount","6"
"Capi","6"
"Capname","2"
"Capnamelist","1"
"Capnames","5"
"Capnum","3"
"Capnumlist","1"
"Caps","21"
"Capsize","8"
"Capslist","2"
"Caption","22"
"Captop","1"
"Capture","123"
"Captured","33"
"Capturemark","1"
"Capturepos","1"
"Captures","5"
"Capturing","2"
"Card","15"
"Cardin","2"
"Cardinality","11"
"Carg","2"
"Carriage","3"
"Carrier","18"
"Carry","2"
"Carryless","2"
"Cascade","15"
"Cascading","2"
"Case","464"
"Caseless","1"
"Cases","19"
"Casing","73"
"Cast","165"
"Castable","17"
"Castclass","4"
"Casting","6"
"Cat","10"
"Catalog","22"
"Catalyst","2"
"Catch","93"
"Catchable","4"
"Catches","1"
"Catchorfilter","1"
"Categories","15"
"Category","229"
"Causality","6"
"Cause","1"
"Cb","340"
"Cbc","30"
"Cbit","3"
"Cbos","2"
"Cbrt","7"
"Cbt","16"
"Cc","8"
"Ccbf","1"
"Ccbt","1"
"Ccevent","9"
"Cch","60"
"Cci","4"
"Ccitt","2"
"Ccm","6"
"Cd","2"
"Cdata","4"
"Cdecl","7"
"Cds","1"
"Ceiling","45"
"Celestial","1"
"Cells","2"
"Celt","16"
"Center","38"
"Centers","2"
"Central","25"
"Centuries","7"
"Century","1"
"Ceq","5"
"Cer","20"
"Ceritifcate","2"
"Cert","452"
"Certificate","448"
"Certificates","69"
"Certification","4"
"Certs","18"
"Cessation","1"
"Cf","1"
"Cfb","28"
"Cfws","2"
"Cgt","7"
"Ch","185"
"Cha","14"
"Chain","195"
"Chained","3"
"Chaining","3"
"Challenge","27"
"Challenged","2"
"Challenges","2"
"Cham","2"
"Chameleon","11"
"Chance","10"
"Change","445"
"Changed","501"
"Changes","56"
"Changing","125"
"Channel","143"
"Channels","12"
"Chaos","4"
"Chapter","22"
"Chapters","2"
"Char","1824"
"Character","144"
"Characteristic","5"
"Characteristics","26"
"Characters","84"
"Charged","1"
"Charindex","1"
"Chars","1155"
"Charset","6"
"Chartreuse","3"
"Chcategory","1"
"Cheap","39"
"Check","976"
"Checked","208"
"Checker","94"
"Checking","21"
"Checkout","3"
"Checkpoint","1"
"Checks","25"
"Checksum","35"
"Chekfor","1"
"Cherokee","4"
"Chiffon","3"
"Chiki","2"
"Child","582"
"Children","75"
"Chinese","9"
"Chk","15"
"Chn","1"
"Chocolate","3"
"Choice","177"
"Choices","10"
"Choose","26"
"Chosung","1"
"Chr","3"
"Chunk","197"
"Chunked","29"
"Chunking","7"
"Chunks","40"
"Ci","6"
"Cid","3"
"Cinfo","1"
"Cipher","124"
"Ciphersuites","2"
"Ciphertext","63"
"Circular","49"
"Cis","1"
"Ciul","12"
"Cjk","18"
"Ckfinite","3"
"Claim","46"
"Claims","52"
"Clamp","41"
"Clash","2"
"Class","483"
"Classes","24"
"Classic","3"
"Classification","3"
"Classifier","4"
"Classify","8"
"Clause","24"
"Clauses","5"
"Clean","25"
"Cleaned","2"
"Cleaning","2"
"Cleanup","87"
"Clear","374"
"Cleared","11"
"Clearing","6"
"Cli","4"
"Click","1"
"Client","402"
"Clients","1"
"Climber","1"
"Climbing","3"
"Clint","1"
"Clipboard","1"
"Clock","2"
"Clonable","1"
"Clone","400"
"Cloneable","7"
"Cloned","1"
"Cloner","1"
"Clones","2"
"Cloning","9"
"Closable","4"
"Close","460"
"Closed","174"
"Closesocket","3"
"Closest","3"
"Closing","21"
"Closure","50"
"Clr","200"
"Cls","27"
"Clsid","13"
"Clt","8"
"Cluster","7"
"Cmd","11"
"Cmp","50"
"Cmplx","1"
"Cms","8"
"Cnd","12"
"Cne","1"
"Cng","107"
"Cnt","26"
"Co","27"
"Coalesce","15"
"Coalescing","2"
"Cobol","1"
"Code","2071"
"Codebase","1"
"Codec","2"
"Coded","22"
"Codepage","22"
"Codepoint","4"
"Codepos","1"
"Codes","48"
"Coding","11"
"Coefficient","1"
"Coefficients","21"
"Coerce","2"
"Coercion","11"
"Cofactor","4"
"Coff","11"
"Col","43"
"Coll","24"
"Collaboration","2"
"Collapse","6"
"Collapsed","9"
"Collation","46"
"Collations","7"
"Collect","47"
"Collected","1"
"Collectible","40"
"Collection","1218"
"Collections","45"
"Collector","19"
"Collelem","2"
"Collision","15"
"Collisions","2"
"Colon","21"
"Color","120"
"Colors","12"
"Cols","1"
"Column","792"
"Columns","185"
"Com","271"
"Combination","4"
"Combinations","1"
"Combine","53"
"Combined","7"
"Combining","14"
"Combo","4"
"Comdat","1"
"Comformance","2"
"Comma","28"
"Command","398"
"Commands","22"
"Commas","14"
"Comment","236"
"Comments","28"
"Commit","131"
"Committable","12"
"Committed","66"
"Committing","21"
"Common","97"
"Communication","6"
"Commutative","2"
"Commute","2"
"Comp","41"
"Compact","6"
"Compacted","3"
"Compacting","3"
"Compaction","9"
"Company","9"
"Comparable","39"
"Comparand","25"
"Compare","1151"
"Comparer","1162"
"Comparers","23"
"Comparison","137"
"Comparisons","2"
"Compartment","1"
"Compartments","1"
"Compat","44"
"Compatibility","56"
"Compatible","72"
"Compex","1"
"Compilation","39"
"Compile","342"
"Compiled","77"
"Compiler","154"
"Compiling","2"
"Complement","29"
"Complete","283"
"Completed","591"
"Completely","3"
"Completing","23"
"Completion","384"
"Completions","2"
"Complex","191"
"Complexity","3"
"Compliance","1"
"Compliant","9"
"Component","411"
"Components","33"
"Compops","1"
"Compose","2"
"Composed","5"
"Composite","6"
"Compositing","2"
"Compositor","7"
"Compound","17"
"Compress","17"
"Compressed","68"
"Compression","72"
"Compressor","1"
"Compromise","3"
"Compute","102"
"Computed","27"
"Computer","11"
"Computers","1"
"Con","59"
"Concat","76"
"Concatenate","7"
"Concatenated","2"
"Concatenation","6"
"Concatenator","1"
"Concrete","1"
"Concurrency","44"
"Concurrent","83"
"Cond","21"
"Condemn","4"
"Condemned","2"
"Condition","168"
"Conditional","68"
"Conditions","7"
"Conection","1"
"Conext","1"
"Confidence","2"
"Confidentiality","1"
"Config","88"
"Configurable","7"
"Configuration","96"
"Configurations","1"
"Configure","36"
"Configured","59"
"Configuring","2"
"Confirmed","3"
"Conflict","37"
"Conflicting","21"
"Conflicts","15"
"Conformance","30"
"Congestion","1"
"Conjugate","2"
"Conjunctive","3"
"Conn","33"
"Connarg","2"
"Connect","191"
"Connected","41"
"Connecting","5"
"Connection","608"
"Connectionaborted","2"
"Connectionclosed","4"
"Connections","78"
"Connector","6"
"Cons","3"
"Consecutive","2"
"Consider","1"
"Consistency","7"
"Consistent","4"
"Console","130"
"Const","47"
"Constaint","1"
"Constant","233"
"Constants","31"
"Constr","14"
"Constrained","16"
"Constraint","374"
"Constraints","146"
"Construct","54"
"Constructed","64"
"Constructing","4"
"Construction","20"
"Constructor","364"
"Constructors","28"
"Consume","89"
"Consumed","366"
"Consumer","35"
"Consumers","2"
"Consuming","2"
"Consumption","7"
"Cont","5"
"Contain","18"
"Contained","22"
"Container","311"
"Containing","146"
"Contains","446"
"Content","1561"
"Contention","21"
"Contents","119"
"Context","2425"
"Contextful","5"
"Contexts","7"
"Contextual","8"
"Contiguous","8"
"Contingent","4"
"Continuation","364"
"Continuations","53"
"Continue","255"
"Contract","137"
"Contracted","1"
"Contracts","7"
"Contravariant","5"
"Contributing","1"
"Control","525"
"Controlled","6"
"Controller","15"
"Controllers","5"
"Controls","2"
"Conv","228"
"Convention","159"
"Conventions","12"
"Conversion","263"
"Conversions","16"
"Convert","1386"
"Converted","3"
"Converter","750"
"Converters","15"
"Convertible","13"
"Convertor","2"
"Convs","2"
"Cooked","17"
"Cookie","196"
"Cookies","48"
"Cooperative","5"
"Cooperatively","1"
"Coord","8"
"Coordinate","2"
"Coordinates","1"
"Coordination","1"
"Copied","6"
"Copiers","1"
"Coptic","4"
"Copy","896"
"Copyback","1"
"Copying","1"
"Copyright","14"
"Copyto","2"
"Cor","43"
"Coral","6"
"Core","1247"
"Corehost","4"
"Corner","1"
"Cornflower","3"
"Cornsilk","3"
"Correct","14"
"Correction","10"
"Correctly","2"
"Correlation","8"
"Corresponding","1"
"Corrupt","16"
"Corrupted","15"
"Cos","32"
"Cosh","8"
"Cost","5"
"Could","3"
"Couldnt","4"
"Count","5616"
"Countdown","13"
"Counted","9"
"Counter","204"
"Counters","11"
"Countersignature","3"
"Countfor","1"
"Counting","3"
"Country","27"
"Counts","58"
"Covariant","7"
"Coverage","6"
"Cp","302"
"Cpblk","3"
"Cpobj","3"
"Cpp","7"
"Cpu","8"
"Cpuidex","1"
"Cr","5"
"Crafted","2"
"Crawl","4"
"Crawlpos","2"
"Crc","61"
"Cream","3"
"Creat","2"
"Create","3048"
"Created","112"
"Creates","1"
"Creating","10"
"Creation","265"
"Creator","44"
"Cred","17"
"Credential","136"
"Credentials","231"
"Credformat","1"
"Credit","16"
"Creds","9"
"Crimson","3"
"Crit","5"
"Criteria","22"
"Critical","141"
"Crl","22"
"Crlf","1"
"Cross","24"
"Crypt","229"
"Crypto","95"
"Cryptographic","19"
"Cryptography","318"
"Cs","6"
"Csig","1"
"Csp","76"
"Css","1"
"Cstr","2"
"Csv","1"
"Csym","1"
"Csz","2"
"Ct","24"
"Ctext","1"
"Ctime","1"
"Ctl","7"
"Ctor","221"
"Ctors","1"
"Ctr","4"
"Ctrl","8"
"Cts","21"
"Ctx","27"
"Ctxt","9"
"Ctype","6"
"Cu","5"
"Cui","3"
"Cult","1"
"Culture","563"
"Cultures","25"
"Cumulative","5"
"Cuos","2"
"Cur","88"
"Curmgr","2"
"Curpos","4"
"Curr","22"
"Currency","97"
"Current","1778"
"Currently","6"
"Currenttransaction","2"
"Cursor","32"
"Curve","79"
"Curves","6"
"Cust","19"
"Custom","921"
"Customized","11"
"Cut","2"
"Cutoff","4"
"Cutter","1"
"Cv","3"
"Cvt","1"
"Cw","14"
"Cxt","19"
"Cy","10"
"Cyan","11"
"Cycle","22"
"Cycles","3"
"Cyclic","4"
"Cyclical","2"
"Cyclically","2"
"Cyrillic","10"
"Dacl","34"
"Dad","2"
"Dangerous","37"
"Dark","67"
"Dash","5"
"Dashes","4"
"Data","4671"
"Database","18"
"Dataflow","97"
"Datagram","18"
"Datagrams","24"
"Datarep","2"
"Datas","6"
"Dataset","23"
"Datatable","10"
"Datatables","1"
"Datatype","155"
"Datavalue","3"
"Date","1105"
"Dates","10"
"Datesep","2"
"Datesuff","1"
"Dateticks","4"
"Datetime","1"
"Day","397"
"Daylight","98"
"Dayofweek","2"
"Days","113"
"Daytime","1"
"Db","228"
"Dbg","1"
"Dbl","32"
"Dc","8"
"Dd","5"
"De","5"
"Deactivated","3"
"Deadend","3"
"Deadline","1"
"Deallocate","2"
"Debug","382"
"Debuggable","4"
"Debugger","306"
"Debugging","30"
"Dec","91"
"Decendents","1"
"Decide","4"
"Decimal","452"
"Decimals","5"
"Decipher","2"
"Decision","12"
"Decl","174"
"Declaration","182"
"Declarations","12"
"Declarative","13"
"Declare","22"
"Declared","89"
"Declares","1"
"Declaring","179"
"Declined","2"
"Declining","46"
"Decls","16"
"Decode","316"
"Decoded","147"
"Decoder","200"
"Decoding","12"
"Decompose","2"
"Decompress","14"
"Decompressed","8"
"Decompression","29"
"Decompressor","1"
"Deconstruct","35"
"Decorated","14"
"Decrease","4"
"Decrement","61"
"Decrypt","111"
"Decrypted","13"
"Decryption","5"
"Decryptor","31"
"Dedent","2"
"Dedicated","1"
"Deduce","3"
"Deduplicated","1"
"Deep","61"
"Def","246"
"Defattr","29"
"Default","1736"
"Defaultcreds","2"
"Defaulted","4"
"Defaults","9"
"Defer","8"
"Deferral","1"
"Deferred","21"
"Defg","1"
"Define","177"
"Defined","257"
"Defines","1"
"Definite","1"
"Definition","239"
"Definitions","32"
"Deflate","58"
"Deflated","2"
"Deflater","8"
"Defn","1"
"Defoliate","1"
"Defoliated","1"
"Defoliating","1"
"Deformatter","22"
"Defs","5"
"Degree","40"
"Degrees","16"
"Del","14"
"Delaration","3"
"Delay","93"
"Delayed","18"
"Delegate","453"
"Delegated","32"
"Delegates","10"
"Delegating","8"
"Delegation","4"
"Delegator","5"
"Delete","213"
"Deleted","41"
"Deleting","10"
"Deletion","2"
"Delim","5"
"Delimited","10"
"Delimiter","77"
"Delimiters","20"
"Delivered","6"
"Delivery","27"
"Delta","88"
"Deltas","3"
"Demand","11"
"Demanded","3"
"Demote","1"
"Demultiplexer","3"
"Demux","4"
"Den","3"
"Denied","45"
"Denorm","5"
"Denormal","4"
"Dense","1"
"Deny","20"
"Dep","1"
"Depadding","1"
"Dependencies","13"
"Dependency","32"
"Dependent","81"
"Depends","17"
"Depleted","1"
"Deposit","2"
"Deprecated","2"
"Deprioritization","2"
"Deprioritized","5"
"Deps","1"
"Depth","241"
"Deque","1"
"Dequeue","56"
"Dequeues","5"
"Der","19"
"Deref","9"
"Dereferenced","4"
"Deregister","1"
"Derivation","37"
"Derivative","7"
"Derive","90"
"Derived","235"
"Des","9"
"Desc","225"
"Descendant","52"
"Descendants","20"
"Descendent","2"
"Descending","54"
"Descr","5"
"Describing","3"
"Description","288"
"Descriptions","3"
"Descriptor","282"
"Descriptors","12"
"Descs","3"
"Deser","6"
"Deserializable","6"
"Deserialization","61"
"Deserialize","132"
"Deserialized","31"
"Deserializing","16"
"Design","50"
"Designator","18"
"Designer","143"
"Designers","7"
"Designtime","9"
"Desired","97"
"Desktop","14"
"Dest","228"
"Destination","1557"
"Destroy","22"
"Destructor","2"
"Desttype","1"
"Detach","9"
"Detachable","1"
"Detached","4"
"Detail","22"
"Detailed","19"
"Details","40"
"Detect","45"
"Detected","10"
"Detection","26"
"Detector","2"
"Determinant","4"
"Determine","31"
"Determined","3"
"Deterministic","10"
"Dev","6"
"Devanagari","4"
"Devenagari","1"
"Deviation","3"
"Device","48"
"Devices","2"
"Dex","1"
"Dfa","6"
"Dfs","1"
"Dg","1"
"Dgram","4"
"Dh","3"
"Dhcp","27"
"Dhcpv","4"
"Di","1"
"Diacritical","8"
"Diag","56"
"Diagnostic","24"
"Diagnostics","6"
"Dialog","8"
"Dialogs","4"
"Dialup","1"
"Diamond","3"
"Dicriminator","3"
"Dict","22"
"Dictionaries","1"
"Dictionary","370"
"Dif","2"
"Diff","58"
"Differ","6"
"Difference","68"
"Differences","8"
"Different","37"
"Diffgram","9"
"Diffie","45"
"Diffs","2"
"Dig","8"
"Digest","39"
"Digit","226"
"Digital","3"
"Digits","238"
"Dim","37"
"Dimension","8"
"Dimensional","11"
"Dimensions","11"
"Dimentions","2"
"Dims","1"
"Dingbats","2"
"Dir","30"
"Direct","32"
"Direction","103"
"Directive","8"
"Directly","3"
"Directories","41"
"Directory","612"
"Dirs","3"
"Dirty","8"
"Disable","82"
"Disabled","63"
"Disallow","14"
"Disallowed","15"
"Discard","23"
"Discardable","4"
"Discarded","35"
"Discards","7"
"Disconnect","40"
"Disconnected","16"
"Disconnecting","1"
"Discontinuous","1"
"Discovered","2"
"Discovery","8"
